InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,LineItemTotal
539683,21931,JUMBO STORAGE BAG SUKI,2.0,2023-10-11 20:18:08,1.92,12607,3.84
539684,84029E,RED WOOLLY HOTTIE WHITE HEART.,2.0,2023-05-26 23:33:23,3.22,12379,6.44
539684,22749,POPPY'S PLAYHOUSE LIVINGROOM,2.0,2023-05-26 23:33:23,2.15,12379,4.3
539685,22310,IVORY KNITTED MUG COSY,6.0,2023-07-22 11:02:42,1.61,12357,9.66
539687,22749,POPPY'S PLAYHOUSE LIVINGROOM,2.0,2023-10-16 08:35:48,2.05,12877,4.1
539687,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3.0,2023-10-16 08:35:48,3.27,12877,9.81
539687,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1.0,2023-10-16 08:35:48,2.59,12877,2.59
539687,22086,PAPER CHAIN KIT 50'S CHRISTMAS,4.0,2023-10-16 08:35:48,2.67,12877,10.68
539690,22749,POPPY'S PLAYHOUSE LIVINGROOM,2.0,2023-11-28 12:08:51,2.14,12787,4.28
539690,22383,LUNCH BAG SUKI DESIGN,1.0,2023-11-28 12:08:51,1.59,12787,1.59
539690,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2.0,2023-11-28 12:08:51,4.15,12787,8.3
539690,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1.0,2023-11-28 12:08:51,4.28,12787,4.28
539690,84029E,RED WOOLLY HOTTIE WHITE HEART.,1.0,2023-11-28 12:08:51,3.4,12787,3.4
539690,85099B,JUMBO BAG RED RETROSPOT,3.0,2023-11-28 12:08:51,2.02,12787,6.06
539692,22310,IVORY KNITTED MUG COSY,1.0,2023-11-24 21:41:41,1.62,12921,1.62
539693,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2.0,2023-08-27 09:35:57,4.14,12845,8.28
539694,22310,IVORY KNITTED MUG COSY,1.0,2023-08-09 21:29:00,1.73,12593,1.73
539695,22748,POPPY'S PLAYHOUSE KITCHEN,1.0,2023-02-20 17:07:40,2.01,12380,2.01
539695,84029E,RED WOOLLY HOTTIE WHITE HEART.,3.0,2023-02-20 17:07:40,3.25,12380,9.75
539696,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,6.0,2023-05-14 01:18:47,1.93,12864,11.58
539696,21931,JUMBO STORAGE BAG SUKI,6.0,2023-05-14 01:18:47,2.05,12864,12.3
539696,84029E,RED WOOLLY HOTTIE WHITE HEART.,1.0,2023-05-14 01:18:47,3.23,12864,3.23
539696,85099F,JUMBO BAG STRAWBERRY,4.0,2023-05-14 01:18:47,1.93,12864,7.72
539696,20727,LUNCH BAG BLACK SKULL.,1.0,2023-05-14 01:18:47,1.64,12864,1.64
539697,85099B,JUMBO BAG RED RETROSPOT,1.0,2023-07-07 05:30:48,2.01,12473,2.01
539697,20725,LUNCH BAG RED RETROSPOT,2.0,2023-07-07 05:30:48,1.67,12473,3.34
539697,22632,HAND WARMER RED POLKA DOT,1.0,2023-07-07 05:30:48,1.88,12473,1.88
539697,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2.0,2023-07-07 05:30:48,3.54,12473,7.08
539697,71053,WHITE METAL LANTERN,1.0,2023-07-07 05:30:48,3.28,12473,3.28
539698,71053,WHITE METAL LANTERN,1.0,2023-09-22 06:31:48,3.52,12758,3.52
539698,22633,HAND WARMER UNION JACK,2.0,2023-09-22 06:31:48,1.87,12758,3.74
539699,22384,LUNCH BAG PINK POLKADOT,4.0,2023-08-11 22:48:19,1.68,12991,6.72
539699,85099F,JUMBO BAG STRAWBERRY,2.0,2023-08-11 22:48:19,1.99,12991,3.98
539702,22384,LUNCH BAG PINK POLKADOT,1.0,2023-11-08 16:23:41,1.6,12611,1.6
539702,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1.0,2023-11-08 16:23:41,1.86,12611,1.86
539703,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1.0,2023-09-12 22:50:47,4.05,12587,4.05
539704,84029E,RED WOOLLY HOTTIE WHITE HEART.,1.0,2023-07-28 05:17:14,3.43,12845,3.43
539704,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1.0,2023-07-28 05:17:14,1.91,12845,1.91
539704,22310,IVORY KNITTED MUG COSY,1.0,2023-07-28 05:17:14,1.66,12845,1.66
539705,21931,JUMBO STORAGE BAG SUKI,2.0,2023-10-04 00:42:43,1.98,12736,3.96
539705,22749,POPPY'S PLAYHOUSE LIVINGROOM,1.0,2023-10-04 00:42:43,2.0,12736,2.0
539706,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1.0,2023-03-14 14:32:23,3.47,12434,3.47
539706,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1.0,2023-03-14 14:32:23,4.17,12434,4.17
539706,22745,POPPY'S PLAYHOUSE BEDROOM,4.0,2023-03-14 14:32:23,2.0,12434,8.0
539706,85099B,JUMBO BAG RED RETROSPOT,4.0,2023-03-14 14:32:23,2.04,12434,8.16
539707,20725,LUNCH BAG RED RETROSPOT,3.0,2023-09-05 03:31:08,1.65,12704,4.95
539708,22386,JUMBO BAG PINK POLKADOT,6.0,2023-09-07 13:33:57,1.98,12877,11.88
539708,85099B,JUMBO BAG RED RETROSPOT,4.0,2023-09-07 13:33:57,2.0,12877,8.0
539708,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4.0,2023-09-07 13:33:57,3.28,12877,13.12
539708,84406B,CREAM CUPID HEARTS COAT HANGER,6.0,2023-09-07 13:33:57,2.62,12877,15.72
539708,22632,HAND WARMER RED POLKA DOT,2.0,2023-09-07 13:33:57,1.88,12877,3.76
539708,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4.0,2023-09-07 13:33:57,4.07,12877,16.28
539710,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1.0,2023-10-09 22:12:24,1.9,13055,1.9
539710,71053,WHITE METAL LANTERN,2.0,2023-10-09 22:12:24,3.26,13055,6.52
539710,21931,JUMBO STORAGE BAG SUKI,2.0,2023-10-09 22:12:24,1.92,13055,3.84
539711,22748,POPPY'S PLAYHOUSE KITCHEN,2.0,2023-04-12 07:52:46,2.11,12815,4.22
539711,22749,POPPY'S PLAYHOUSE LIVINGROOM,2.0,2023-04-12 07:52:46,2.15,12815,4.3
539711,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,3.0,2023-04-12 07:52:46,4.25,12815,12.75
539711,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1.0,2023-04-12 07:52:46,2.47,12815,2.47
539712,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2.0,2023-07-11 05:25:22,2.43,12878,4.86
539712,71053,WHITE METAL LANTERN,1.0,2023-07-11 05:25:22,3.41,12878,3.41
539712,22749,POPPY'S PLAYHOUSE LIVINGROOM,4.0,2023-07-11 05:25:22,2.19,12878,8.76
539712,20728,LUNCH BAG CARS BLUE,1.0,2023-07-11 05:25:22,1.58,12878,1.58
539713,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1.0,2023-07-27 06:59:05,3.25,13074,3.25
539714,22748,POPPY'S PLAYHOUSE KITCHEN,3.0,2023-05-19 16:10:13,2.15,12920,6.45
539714,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3.0,2023-05-19 16:10:13,2.6,12920,7.8
539714,22633,HAND WARMER UNION JACK,1.0,2023-05-19 16:10:13,1.89,12920,1.89
539715,84879,ASSORTED COLOUR BIRD ORNAMENT,3.0,2023-05-05 01:54:52,1.66,12415,4.98
539715,22384,LUNCH BAG PINK POLKADOT,1.0,2023-05-05 01:54:52,1.66,12415,1.66
539715,22386,JUMBO BAG PINK POLKADOT,2.0,2023-05-05 01:54:52,2.02,12415,4.04
539715,85099F,JUMBO BAG STRAWBERRY,1.0,2023-05-05 01:54:52,1.88,12415,1.88
539715,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1.0,2023-05-05 01:54:52,2.49,12415,2.49
539716,71053,WHITE METAL LANTERN,3.0,2023-09-25 22:17:12,3.31,12607,9.93
539716,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1.0,2023-09-25 22:17:12,4.38,12607,4.38
539718,22749,POPPY'S PLAYHOUSE LIVINGROOM,1.0,2023-09-16 20:42:55,2.12,12819,2.12
539718,22086,PAPER CHAIN KIT 50'S CHRISTMAS,6.0,2023-09-16 20:42:55,2.61,12819,15.66
539719,20728,LUNCH BAG CARS BLUE,1.0,2023-04-14 04:16:21,1.69,12738,1.69
539719,22310,IVORY KNITTED MUG COSY,1.0,2023-04-14 04:16:21,1.72,12738,1.72
539719,84029E,RED WOOLLY HOTTIE WHITE HEART.,3.0,2023-04-14 04:16:21,3.51,12738,10.53
539719,22086,PAPER CHAIN KIT 50'S CHRISTMAS,4.0,2023-04-14 04:16:21,2.59,12738,10.36
539719,22745,POPPY'S PLAYHOUSE BEDROOM,4.0,2023-04-14 04:16:21,2.07,12738,8.28
539719,22384,LUNCH BAG PINK POLKADOT,6.0,2023-04-14 04:16:21,1.57,12738,9.42
539720,22745,POPPY'S PLAYHOUSE BEDROOM,1.0,2023-09-27 03:45:27,2.18,12991,2.18
539720,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2.0,2023-09-27 03:45:27,4.45,12991,8.9
539721,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1.0,2023-08-04 02:24:28,3.31,12824,3.31
539722,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2.0,2023-08-28 22:21:43,1.86,12921,3.72
539723,21931,JUMBO STORAGE BAG SUKI,2.0,2023-11-06 23:19:43,1.86,12877,3.72
539723,20726,LUNCH BAG WOODLAND,1.0,2023-11-06 23:19:43,1.66,12877,1.66
539723,47566,PARTY BUNTING,4.0,2023-11-06 23:19:43,4.61,12877,18.44
539723,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1.0,2023-11-06 23:19:43,3.32,12877,3.32
539723,84879,ASSORTED COLOUR BIRD ORNAMENT,1.0,2023-11-06 23:19:43,1.73,12877,1.73
539724,84879,ASSORTED COLOUR BIRD ORNAMENT,1.0,2023-08-25 16:38:25,1.74,12656,1.74
539724,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,2.0,2023-08-25 16:38:25,4.06,12656,8.12
539724,84406B,CREAM CUPID HEARTS COAT HANGER,3.0,2023-08-25 16:38:25,2.85,12656,8.55
539724,85099F,JUMBO BAG STRAWBERRY,1.0,2023-08-25 16:38:25,1.98,12656,1.98
539724,84029E,RED WOOLLY HOTTIE WHITE HEART.,6.0,2023-08-25 16:38:25,3.25,12656,19.5
539726,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,6.0,2023-05-24 19:07:29,4.09,12877,24.54
539726,85099F,JUMBO BAG STRAWBERRY,1.0,2023-05-24 19:07:29,2.0,12877,2.0
539726,22383,LUNCH BAG SUKI DESIGN,3.0,2023-05-24 19:07:29,1.67,12877,5.01
539726,22632,HAND WARMER RED POLKA DOT,1.0,2023-05-24 19:07:29,1.82,12877,1.82
539728,22383,LUNCH BAG SUKI DESIGN,6.0,2023-06-25 22:18:49,1.63,12844,9.78
539728,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6.0,2023-06-25 22:18:49,3.46,12844,20.76
539728,22384,LUNCH BAG PINK POLKADOT,6.0,2023-06-25 22:18:49,1.7,12844,10.2
539728,20727,LUNCH BAG BLACK SKULL.,1.0,2023-06-25 22:18:49,1.67,12844,1.67
539728,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2.0,2023-06-25 22:18:49,2.66,12844,5.32
539729,22384,LUNCH BAG PINK POLKADOT,2.0,2023-06-14 23:32:02,1.69,12878,3.38
539729,20726,LUNCH BAG WOODLAND,1.0,2023-06-14 23:32:02,1.63,12878,1.63
539731,22382,LUNCH BAG SPACEBOY DESIGN,3.0,2023-10-24 18:21:52,1.71,13145,5.13
539731,84406B,CREAM CUPID HEARTS COAT HANGER,2.0,2023-10-24 18:21:52,2.72,13145,5.44
539731,22386,JUMBO BAG PINK POLKADOT,1.0,2023-10-24 18:21:52,2.03,13145,2.03
539731,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1.0,2023-10-24 18:21:52,1.92,13145,1.92
539731,20728,LUNCH BAG CARS BLUE,2.0,2023-10-24 18:21:52,1.62,13145,3.24
539731,22086,PAPER CHAIN KIT 50'S CHRISTMAS,6.0,2023-10-24 18:21:52,2.5,13145,15.0
539733,85099B,JUMBO BAG RED RETROSPOT,3.0,2023-01-09 20:25:36,1.89,13144,5.67
539733,20728,LUNCH BAG CARS BLUE,2.0,2023-01-09 20:25:36,1.64,13144,3.28
539733,85099F,JUMBO BAG STRAWBERRY,6.0,2023-01-09 20:25:36,2.01,13144,12.06
539734,22745,POPPY'S PLAYHOUSE BEDROOM,4.0,2023-07-16 00:31:32,2.0,12877,8.0
539734,22632,HAND WARMER RED POLKA DOT,2.0,2023-07-16 00:31:32,1.94,12877,3.88
539734,22749,POPPY'S PLAYHOUSE LIVINGROOM,4.0,2023-07-16 00:31:32,2.01,12877,8.04
539734,71053,WHITE METAL LANTERN,4.0,2023-07-16 00:31:32,3.26,12877,13.04
539734,85099F,JUMBO BAG STRAWBERRY,3.0,2023-07-16 00:31:32,2.02,12877,6.06
539734,22310,IVORY KNITTED MUG COSY,3.0,2023-07-16 00:31:32,1.68,12877,5.04
539735,20727,LUNCH BAG BLACK SKULL.,4.0,2023-02-09 00:34:45,1.62,13051,6.48
539735,22633,HAND WARMER UNION JACK,3.0,2023-02-09 00:34:45,1.89,13051,5.67
539735,22749,POPPY'S PLAYHOUSE LIVINGROOM,2.0,2023-02-09 00:34:45,2.15,13051,4.3
539735,20726,LUNCH BAG WOODLAND,1.0,2023-02-09 00:34:45,1.68,13051,1.68
539735,22748,POPPY'S PLAYHOUSE KITCHEN,6.0,2023-02-09 00:34:45,2.12,13051,12.72
539735,21931,JUMBO STORAGE BAG SUKI,6.0,2023-02-09 00:34:45,2.02,13051,12.12
539736,22384,LUNCH BAG PINK POLKADOT,1.0,2023-09-28 04:30:04,1.64,12864,1.64
539736,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3.0,2023-09-28 04:30:04,4.22,12864,12.66
539736,84406B,CREAM CUPID HEARTS COAT HANGER,2.0,2023-09-28 04:30:04,2.83,12864,5.66
539737,22310,IVORY KNITTED MUG COSY,2.0,2023-03-19 21:37:33,1.72,12562,3.44
539737,22382,LUNCH BAG SPACEBOY DESIGN,4.0,2023-03-19 21:37:33,1.71,12562,6.84
539738,20728,LUNCH BAG CARS BLUE,1.0,2023-10-14 22:29:23,1.57,12877,1.57
539738,22310,IVORY KNITTED MUG COSY,1.0,2023-10-14 22:29:23,1.57,12877,1.57
539738,21931,JUMBO STORAGE BAG SUKI,1.0,2023-10-14 22:29:23,1.94,12877,1.94
539738,84029E,RED WOOLLY HOTTIE WHITE HEART.,6.0,2023-10-14 22:29:23,3.24,12877,19.44
539739,84879,ASSORTED COLOUR BIRD ORNAMENT,1.0,2023-11-16 13:56:19,1.72,12524,1.72
539739,22745,POPPY'S PLAYHOUSE BEDROOM,3.0,2023-11-16 13:56:19,2.05,12524,6.15
539739,22748,POPPY'S PLAYHOUSE KITCHEN,3.0,2023-11-16 13:56:19,2.16,12524,6.48
539740,22745,POPPY'S PLAYHOUSE BEDROOM,2.0,2023-04-23 09:58:28,2.18,12705,4.36
539740,22633,HAND WARMER UNION JACK,2.0,2023-04-23 09:58:28,1.8,12705,3.6
539740,20727,LUNCH BAG BLACK SKULL.,2.0,2023-04-23 09:58:28,1.7,12705,3.4
539740,84406B,CREAM CUPID HEARTS COAT HANGER,2.0,2023-04-23 09:58:28,2.83,12705,5.66
539741,22310,IVORY KNITTED MUG COSY,1.0,2023-08-14 12:05:58,1.7,12545,1.7
539741,22748,POPPY'S PLAYHOUSE KITCHEN,6.0,2023-08-14 12:05:58,2.19,12545,13.14
539741,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,6.0,2023-08-14 12:05:58,2.03,12545,12.18
539742,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1.0,2023-11-20 02:25:10,4.38,13021,4.38
539742,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1.0,2023-11-20 02:25:10,3.27,13021,3.27
539743,22749,POPPY'S PLAYHOUSE LIVINGROOM,4.0,2023-07-25 02:11:57,2.09,13064,8.36
539743,21931,JUMBO STORAGE BAG SUKI,1.0,2023-07-25 02:11:57,1.99,13064,1.99
539744,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1.0,2023-05-24 11:19:14,2.03,12466,2.03
539745,22748,POPPY'S PLAYHOUSE KITCHEN,4.0,2023-06-11 07:10:33,2.06,12486,8.24
539745,20728,LUNCH BAG CARS BLUE,1.0,2023-06-11 07:10:33,1.7,12486,1.7
539745,84406B,CREAM CUPID HEARTS COAT HANGER,2.0,2023-06-11 07:10:33,2.84,12486,5.68
539745,20726,LUNCH BAG WOODLAND,3.0,2023-06-11 07:10:33,1.62,12486,4.86
539745,22383,LUNCH BAG SUKI DESIGN,1.0,2023-06-11 07:10:33,1.63,12486,1.63
539746,47566,PARTY BUNTING,2.0,2023-03-19 21:08:06,4.65,12671,9.3
539748,85099B,JUMBO BAG RED RETROSPOT,2.0,2023-10-09 17:36:33,1.92,12353,3.84
539748,84029E,RED WOOLLY HOTTIE WHITE HEART.,2.0,2023-10-09 17:36:33,3.47,12353,6.94
539748,20726,LUNCH BAG WOODLAND,6.0,2023-10-09 17:36:33,1.72,12353,10.32
539748,22633,HAND WARMER UNION JACK,2.0,2023-10-09 17:36:33,1.91,12353,3.82
539749,84879,ASSORTED COLOUR BIRD ORNAMENT,6.0,2023-07-25 21:44:38,1.64,12792,9.84
539749,20725,LUNCH BAG RED RETROSPOT,1.0,2023-07-25 21:44:38,1.61,12792,1.61
539750,22745,POPPY'S PLAYHOUSE BEDROOM,2.0,2023-04-22 10:36:20,2.12,12572,4.24
539751,71053,WHITE METAL LANTERN,2.0,2023-08-04 07:40:06,3.31,12347,6.62
539751,84029E,RED WOOLLY HOTTIE WHITE HEART.,1.0,2023-08-04 07:40:06,3.45,12347,3.45
539751,20726,LUNCH BAG WOODLAND,1.0,2023-08-04 07:40:06,1.72,12347,1.72
539751,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2.0,2023-08-04 07:40:06,3.27,12347,6.54
539752,20727,LUNCH BAG BLACK SKULL.,2.0,2023-08-19 03:20:18,1.64,12488,3.28
539753,47566,PARTY BUNTING,3.0,2023-09-13 10:40:48,4.55,12877,13.65
539753,84406B,CREAM CUPID HEARTS COAT HANGER,4.0,2023-09-13 10:40:48,2.63,12877,10.52
539753,22384,LUNCH BAG PINK POLKADOT,1.0,2023-09-13 10:40:48,1.67,12877,1.67
539753,22745,POPPY'S PLAYHOUSE BEDROOM,3.0,2023-09-13 10:40:48,2.02,12877,6.06
539753,22748,POPPY'S PLAYHOUSE KITCHEN,4.0,2023-09-13 10:40:48,2.09,12877,8.36
539756,85099F,JUMBO BAG STRAWBERRY,4.0,2023-10-02 02:30:48,1.99,12710,7.96
539756,47566,PARTY BUNTING,1.0,2023-10-02 02:30:48,4.76,12710,4.76
539756,71053,WHITE METAL LANTERN,1.0,2023-10-02 02:30:48,3.39,12710,3.39
539757,22748,POPPY'S PLAYHOUSE KITCHEN,2.0,2023-09-16 22:07:32,2.13,12858,4.26
539757,21931,JUMBO STORAGE BAG SUKI,2.0,2023-09-16 22:07:32,1.88,12858,3.76
539757,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4.0,2023-09-16 22:07:32,3.23,12858,12.92
539757,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1.0,2023-09-16 22:07:32,4.07,12858,4.07
539757,22745,POPPY'S PLAYHOUSE BEDROOM,1.0,2023-09-16 22:07:32,2.03,12858,2.03
539759,22382,LUNCH BAG SPACEBOY DESIGN,2.0,2023-04-18 23:23:41,1.69,12396,3.38
539759,22748,POPPY'S PLAYHOUSE KITCHEN,1.0,2023-04-18 23:23:41,2.06,12396,2.06
539759,22632,HAND WARMER RED POLKA DOT,4.0,2023-04-18 23:23:41,1.89,12396,7.56
539759,85099B,JUMBO BAG RED RETROSPOT,1.0,2023-04-18 23:23:41,1.96,12396,1.96
539759,47566,PARTY BUNTING,1.0,2023-04-18 23:23:41,4.67,12396,4.67
539760,21931,JUMBO STORAGE BAG SUKI,2.0,2023-10-05 12:27:53,1.98,12724,3.96
539760,22383,LUNCH BAG SUKI DESIGN,4.0,2023-10-05 12:27:53,1.65,12724,6.6
539760,84406B,CREAM CUPID HEARTS COAT HANGER,2.0,2023-10-05 12:27:53,2.85,12724,5.7
539760,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,2.0,2023-10-05 12:27:53,4.05,12724,8.1
539761,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6.0,2023-06-16 08:52:05,2.47,12380,14.82
539761,47566,PARTY BUNTING,2.0,2023-06-16 08:52:05,4.76,12380,9.52
539761,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3.0,2023-06-16 08:52:05,3.48,12380,10.44
539761,22745,POPPY'S PLAYHOUSE BEDROOM,6.0,2023-06-16 08:52:05,2.18,12380,13.08
539762,22748,POPPY'S PLAYHOUSE KITCHEN,3.0,2023-08-06 00:36:33,2.18,12927,6.54
539762,84029E,RED WOOLLY HOTTIE WHITE HEART.,3.0,2023-08-06 00:36:33,3.53,12927,10.59
539762,71053,WHITE METAL LANTERN,2.0,2023-08-06 00:36:33,3.32,12927,6.64
539762,21931,JUMBO STORAGE BAG SUKI,2.0,2023-08-06 00:36:33,2.02,12927,4.04
539762,20726,LUNCH BAG WOODLAND,3.0,2023-08-06 00:36:33,1.68,12927,5.04
539763,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,3.0,2023-03-19 23:55:56,1.99,12877,5.97
539763,84879,ASSORTED COLOUR BIRD ORNAMENT,1.0,2023-03-19 23:55:56,1.73,12877,1.73
539763,22383,LUNCH BAG SUKI DESIGN,2.0,2023-03-19 23:55:56,1.61,12877,3.22
539763,22384,LUNCH BAG PINK POLKADOT,1.0,2023-03-19 23:55:56,1.61,12877,1.61
539763,84029E,RED WOOLLY HOTTIE WHITE HEART.,1.0,2023-03-19 23:55:56,3.44,12877,3.44
539763,71053,WHITE METAL LANTERN,2.0,2023-03-19 23:55:56,3.53,12877,7.06
539764,20728,LUNCH BAG CARS BLUE,2.0,2023-07-31 16:23:21,1.58,12496,3.16
539764,84029E,RED WOOLLY HOTTIE WHITE HEART.,1.0,2023-07-31 16:23:21,3.28,12496,3.28
539764,20726,LUNCH BAG WOODLAND,4.0,2023-07-31 16:23:21,1.58,12496,6.32
539764,84406B,CREAM CUPID HEARTS COAT HANGER,1.0,2023-07-31 16:23:21,2.86,12496,2.86
539765,22386,JUMBO BAG PINK POLKADOT,1.0,2023-09-25 16:55:36,1.94,12610,1.94
539765,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,2.0,2023-09-25 16:55:36,4.26,12610,8.52
539765,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2.0,2023-09-25 16:55:36,1.93,12610,3.86
539768,22384,LUNCH BAG PINK POLKADOT,4.0,2023-05-10 22:46:58,1.73,12710,6.92
539768,22749,POPPY'S PLAYHOUSE LIVINGROOM,2.0,2023-05-10 22:46:58,2.11,12710,4.22
539769,22384,LUNCH BAG PINK POLKADOT,1.0,2023-12-07 21:09:20,1.73,12864,1.73
539769,22632,HAND WARMER RED POLKA DOT,2.0,2023-12-07 21:09:20,1.8,12864,3.6
539769,20728,LUNCH BAG CARS BLUE,1.0,2023-12-07 21:09:20,1.57,12864,1.57
539769,22310,IVORY KNITTED MUG COSY,6.0,2023-12-07 21:09:20,1.67,12864,10.02
539769,22749,POPPY'S PLAYHOUSE LIVINGROOM,2.0,2023-12-07 21:09:20,2.0,12864,4.0
539769,85099F,JUMBO BAG STRAWBERRY,1.0,2023-12-07 21:09:20,2.03,12864,2.03
539771,22383,LUNCH BAG SUKI DESIGN,3.0,2023-09-02 21:50:21,1.66,12485,4.98
539771,22310,IVORY KNITTED MUG COSY,1.0,2023-09-02 21:50:21,1.61,12485,1.61
539771,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2.0,2023-09-02 21:50:21,1.92,12485,3.84
539772,84029E,RED WOOLLY HOTTIE WHITE HEART.,1.0,2023-11-24 23:21:50,3.5,12886,3.5
539773,22310,IVORY KNITTED MUG COSY,2.0,2023-10-08 14:45:54,1.72,13024,3.44
539774,22748,POPPY'S PLAYHOUSE KITCHEN,4.0,2023-11-09 08:26:43,2.09,12420,8.36
539774,22633,HAND WARMER UNION JACK,3.0,2023-11-09 08:26:43,1.89,12420,5.67
539774,20726,LUNCH BAG WOODLAND,3.0,2023-11-09 08:26:43,1.71,12420,5.13
539774,84879,ASSORTED COLOUR BIRD ORNAMENT,1.0,2023-11-09 08:26:43,1.64,12420,1.64
539774,84406B,CREAM CUPID HEARTS COAT HANGER,3.0,2023-11-09 08:26:43,2.86,12420,8.58
539775,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2.0,2023-02-27 18:47:29,1.95,12877,3.9
539775,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1.0,2023-02-27 18:47:29,4.24,12877,4.24
539777,22749,POPPY'S PLAYHOUSE LIVINGROOM,6.0,2023-05-29 06:47:09,2.12,12877,12.72
539778,84406B,CREAM CUPID HEARTS COAT HANGER,3.0,2023-05-30 19:46:12,2.86,13046,8.58
539778,20725,LUNCH BAG RED RETROSPOT,2.0,2023-05-30 19:46:12,1.73,13046,3.46
539779,22745,POPPY'S PLAYHOUSE BEDROOM,1.0,2023-11-28 22:37:26,2.15,12983,2.15
539779,22748,POPPY'S PLAYHOUSE KITCHEN,3.0,2023-11-28 22:37:26,2.18,12983,6.54
539779,22633,HAND WARMER UNION JACK,3.0,2023-11-28 22:37:26,1.89,12983,5.67
539779,22749,POPPY'S PLAYHOUSE LIVINGROOM,3.0,2023-11-28 22:37:26,2.07,12983,6.21
539781,22383,LUNCH BAG SUKI DESIGN,2.0,2023-08-30 18:25:49,1.58,12792,3.16
539782,84029E,RED WOOLLY HOTTIE WHITE HEART.,2.0,2023-09-15 20:32:15,3.38,12815,6.76
539782,21931,JUMBO STORAGE BAG SUKI,6.0,2023-09-15 20:32:15,1.86,12815,11.16
539783,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1.0,2023-06-26 14:36:10,4.1,12710,4.1
539783,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2.0,2023-06-26 14:36:10,4.42,12710,8.84
539783,85099B,JUMBO BAG RED RETROSPOT,6.0,2023-06-26 14:36:10,1.89,12710,11.34
539783,22382,LUNCH BAG SPACEBOY DESIGN,2.0,2023-06-26 14:36:10,1.72,12710,3.44
539784,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1.0,2023-07-01 01:06:19,2.48,13051,2.48
539784,22382,LUNCH BAG SPACEBOY DESIGN,1.0,2023-07-01 01:06:19,1.61,13051,1.61
539784,20728,LUNCH BAG CARS BLUE,3.0,2023-07-01 01:06:19,1.63,13051,4.89
539784,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,2.0,2023-07-01 01:06:19,4.21,13051,8.42
539784,22310,IVORY KNITTED MUG COSY,4.0,2023-07-01 01:06:19,1.69,13051,6.76
539786,22748,POPPY'S PLAYHOUSE KITCHEN,1.0,2023-09-18 10:40:19,2.17,13032,2.17
539787,20728,LUNCH BAG CARS BLUE,1.0,2023-08-26 16:13:09,1.69,12662,1.69
539787,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4.0,2023-08-26 16:13:09,2.53,12662,10.12
