InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID
539327,20726,LUNCH BAG WOODLAND,1,2023-10-24 10:39:28,1.68,13007.0
539327,20728,LUNCH BAG CARS BLUE,2,2023-10-24 10:39:28,1.72,13007.0
539327,84406B,CREAM CUPID HEARTS COAT HANGER,2,2023-10-24 10:39:28,2.8,13007.0
539327,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2023-10-24 10:39:28,1.62,13007.0
539328,20728,LUNCH BAG CARS BLUE,2,2023-09-01 00:03:38,1.6,12773.0
539328,85099B,JUMBO BAG RED RETROSPOT,1,2023-09-01 00:03:38,1.89,12773.0
539328,22386,JUMBO BAG PINK POLKADOT,2,2023-09-01 00:03:38,1.86,12773.0
539329,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2023-09-25 20:25:11,1.66,12459.0
539329,47566,PARTY BUNTING,1,2023-09-25 20:25:11,4.47,12459.0
539329,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2023-09-25 20:25:11,2.01,12459.0
539329,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1,2023-09-25 20:25:11,4.1,12459.0
539330,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2023-09-01 19:40:18,2.04,12877.0
539331,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2023-02-08 14:24:41,1.77,
539331,22382,LUNCH BAG SPACEBOY DESIGN,1,2023-02-08 14:24:41,1.72,
539331,84029E,RED WOOLLY HOTTIE WHITE HEART.,12,2023-02-08 14:24:41,3.37,
539331,20727,LUNCH BAG BLACK SKULL.,1,2023-02-08 14:24:41,1.69,
539331,22748,POPPY'S PLAYHOUSE KITCHEN,2,2023-02-08 14:24:41,2.15,
539332,47566,PARTY BUNTING,1,2023-09-25 15:01:13,4.56,13066.0
539332,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2023-09-25 15:01:13,1.76,13066.0
539332,22384,LUNCH BAG PINK POLKADOT,1,2023-09-25 15:01:13,1.72,13066.0
539332,20727,LUNCH BAG BLACK SKULL.,1,2023-09-25 15:01:13,1.57,13066.0
539332,22633,HAND WARMER UNION JACK,3,2023-09-25 15:01:13,1.79,13066.0
539332,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2023-09-25 15:01:13,3.49,13066.0
539333,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,2,2023-10-20 01:32:24,4.19,12509.0
539333,22386,JUMBO BAG PINK POLKADOT,2,2023-10-20 01:32:24,1.87,12509.0
539333,22383,LUNCH BAG SUKI DESIGN,3,2023-10-20 01:32:24,1.68,12509.0
539333,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2023-10-20 01:32:24,2.44,12509.0
539333,20727,LUNCH BAG BLACK SKULL.,1,2023-10-20 01:32:24,1.58,12509.0
539334,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,2023-07-04 16:43:29,3.55,12821.0
C539335,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,-1,2023-10-13 01:29:07,4.25,12877.0
C539335,22632,HAND WARMER RED POLKA DOT,-5,2023-10-13 01:29:07,1.85,12877.0
C539335,71053,WHITE METAL LANTERN,-2,2023-10-13 01:29:07,3.39,12877.0
539336,22752,SET 7 BABUSHKA NESTING BOXES,1,2023-06-22 07:49:15,7.89,
539336,20727,LUNCH BAG BLACK SKULL.,2,2023-06-22 07:49:15,1.72,
539336,22745,POPPY'S PLAYHOUSE BEDROOM,3,2023-06-22 07:49:15,2.07,
539336,84029E,RED WOOLLY HOTTIE WHITE HEART.,3,2023-06-22 07:49:15,3.45,
539336,84406B,CREAM CUPID HEARTS COAT HANGER,2,2023-06-22 07:49:15,2.67,
539336,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-06-22 07:49:15,2.63,
539337,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2023-11-08 20:58:35,1.74,12878.0
539337,22632,HAND WARMER RED POLKA DOT,1,2023-11-08 20:58:35,1.76,12878.0
539337,22633,HAND WARMER UNION JACK,2,2023-11-08 20:58:35,1.88,12878.0
539337,84406B,CREAM CUPID HEARTS COAT HANGER,3,2023-11-08 20:58:35,2.84,12878.0
539337,22630,DOORMAT KEEP CALM AND COME IN,2,2023-11-08 20:58:35,6.57,12878.0
539337,22310,IVORY KNITTED MUG COSY,4,2023-11-08 20:58:35,1.64,12878.0
539338,47566,PARTY BUNTING,1,2023-06-08 19:07:25,4.43,12957.0
539338,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2,2023-06-08 19:07:25,2.6,12957.0
539338,85099F,JUMBO BAG STRAWBERRY,1,2023-06-08 19:07:25,1.93,12957.0
539338,84406B,CREAM CUPID HEARTS COAT HANGER,12,2023-06-08 19:07:25,2.83,12957.0
C539339,22752,SET 7 BABUSHKA NESTING BOXES,-4,2023-02-03 19:44:47,7.65,12917.0
C539339,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,-3,2023-02-03 19:44:47,1.95,12917.0
C539339,85099F,JUMBO BAG STRAWBERRY,-4,2023-02-03 19:44:47,1.95,12917.0
539340,22748,POPPY'S PLAYHOUSE KITCHEN,1,2023-09-25 02:40:46,2.03,12864.0
539340,22383,LUNCH BAG SUKI DESIGN,4,2023-09-25 02:40:46,1.62,12864.0
539340,85099F,JUMBO BAG STRAWBERRY,2,2023-09-25 02:40:46,1.97,12864.0
539340,20725,LUNCH BAG RED RETROSPOT,3,2023-09-25 02:40:46,1.73,12864.0
539341,84406B,CREAM CUPID HEARTS COAT HANGER,1,2023-11-26 01:04:08,2.71,
539342,84406B,CREAM CUPID HEARTS COAT HANGER,1,2023-08-26 16:57:51,2.76,
539342,47566,PARTY BUNTING,12,2023-08-26 16:57:51,4.55,
539343,22310,IVORY KNITTED MUG COSY,3,2023-10-06 08:36:24,1.66,12391.0
539343,22386,JUMBO BAG PINK POLKADOT,4,2023-10-06 08:36:24,1.96,12391.0
539343,22632,HAND WARMER RED POLKA DOT,3,2023-10-06 08:36:24,1.8,12391.0
539343,22745,POPPY'S PLAYHOUSE BEDROOM,1,2023-10-06 08:36:24,2.13,12391.0
539343,22382,LUNCH BAG SPACEBOY DESIGN,2,2023-10-06 08:36:24,1.73,12391.0
539344,22384,LUNCH BAG PINK POLKADOT,2,2023-02-19 17:01:14,1.73,12660.0
539345,22383,LUNCH BAG SUKI DESIGN,2,2023-06-14 23:11:49,1.63,13102.0
539345,22310,IVORY KNITTED MUG COSY,2,2023-06-14 23:11:49,1.73,13102.0
539346,20727,LUNCH BAG BLACK SKULL.,2,2023-09-10 16:13:18,1.65,
539346,20728,LUNCH BAG CARS BLUE,2,2023-09-10 16:13:18,1.58,
539346,84406B,CREAM CUPID HEARTS COAT HANGER,4,2023-09-10 16:13:18,2.66,
539346,22745,POPPY'S PLAYHOUSE BEDROOM,1,2023-09-10 16:13:18,2.11,
539346,22633,HAND WARMER UNION JACK,1,2023-09-10 16:13:18,1.87,
539347,21931,JUMBO STORAGE BAG SUKI,2,2023-08-13 22:18:53,1.91,12881.0
539347,22749,POPPY'S PLAYHOUSE LIVINGROOM,3,2023-08-13 22:18:53,2.15,12881.0
539347,22086,PAPER CHAIN KIT 50'S CHRISTMAS,4,2023-08-13 22:18:53,2.66,12881.0
539347,22745,POPPY'S PLAYHOUSE BEDROOM,3,2023-08-13 22:18:53,2.17,12881.0
539347,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,4,2023-08-13 22:18:53,4.43,12881.0
539348,22386,JUMBO BAG PINK POLKADOT,1,2023-10-22 05:44:38,1.98,
539348,22310,IVORY KNITTED MUG COSY,2,2023-10-22 05:44:38,1.71,
539348,47566,PARTY BUNTING,6,2023-10-22 05:44:38,4.53,
539348,22633,HAND WARMER UNION JACK,1,2023-10-22 05:44:38,0.0,
539349,22383,LUNCH BAG SUKI DESIGN,12,2023-11-17 06:56:14,1.58,12587.0
539349,22633,HAND WARMER UNION JACK,4,2023-11-17 06:56:14,1.87,12587.0
539350,20727,LUNCH BAG BLACK SKULL.,4,2023-02-23 21:15:03,1.62,12877.0
539350,84029E,RED WOOLLY HOTTIE WHITE HEART.,3,2023-02-23 21:15:03,3.25,12877.0
539350,47566,PARTY BUNTING,1,2023-02-23 21:15:03,4.59,12877.0
539350,22630,DOORMAT KEEP CALM AND COME IN,3,2023-02-23 21:15:03,6.68,12877.0
539351,71053,WHITE METAL LANTERN,6,2023-06-14 19:03:34,3.51,12877.0
539351,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2023-06-14 19:03:34,3.54,12877.0
539351,85099F,JUMBO BAG STRAWBERRY,1,2023-06-14 19:03:34,1.91,12877.0
539351,22382,LUNCH BAG SPACEBOY DESIGN,3,2023-06-14 19:03:34,1.59,12877.0
539352,71053,WHITE METAL LANTERN,1,2023-10-16 18:00:59,3.51,13007.0
539352,20728,LUNCH BAG CARS BLUE,3,2023-10-16 18:00:59,1.71,13007.0
539352,22748,POPPY'S PLAYHOUSE KITCHEN,1,2023-10-16 18:00:59,2.1,13007.0
539352,22386,JUMBO BAG PINK POLKADOT,1,2023-10-16 18:00:59,1.96,13007.0
539353,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,6,2023-11-02 09:06:32,4.26,12977.0
539353,22752,SET 7 BABUSHKA NESTING BOXES,1,2023-11-02 09:06:32,7.45,12977.0
539353,84406B,CREAM CUPID HEARTS COAT HANGER,24,2023-11-02 09:06:32,2.72,12977.0
539354,20728,LUNCH BAG CARS BLUE,1,2023-12-05 15:12:15,1.72,12877.0
539354,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-12-05 15:12:15,2.51,12877.0
539354,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2023-12-05 15:12:15,3.25,12877.0
C539355,20728,LUNCH BAG CARS BLUE,-5,2023-12-06 17:02:04,1.65,
C539355,22633,HAND WARMER UNION JACK,-5,2023-12-06 17:02:04,1.85,
C539355,47566,PARTY BUNTING,-4,2023-12-06 17:02:04,4.65,
C539355,85099F,JUMBO BAG STRAWBERRY,-5,2023-12-06 17:02:04,1.95,
539356,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2023-10-25 10:10:58,2.62,12651.0
539356,84406B,CREAM CUPID HEARTS COAT HANGER,1,2023-10-25 10:10:58,2.8,12651.0
539356,20727,LUNCH BAG BLACK SKULL.,1,2023-10-25 10:10:58,1.72,12651.0
539356,84029E,RED WOOLLY HOTTIE WHITE HEART.,6,2023-10-25 10:10:58,3.43,12651.0
539356,85099B,JUMBO BAG RED RETROSPOT,12,2023-10-25 10:10:58,1.98,12651.0
539357,22745,POPPY'S PLAYHOUSE BEDROOM,12,2023-06-07 19:11:42,2.01,12500.0
539357,22310,IVORY KNITTED MUG COSY,6,2023-06-07 19:11:42,1.6,12500.0
539357,20725,LUNCH BAG RED RETROSPOT,4,2023-06-07 19:11:42,1.58,12500.0
539358,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2,2023-12-02 17:40:28,2.63,12379.0
539358,22748,POPPY'S PLAYHOUSE KITCHEN,1,2023-12-02 17:40:28,2.06,12379.0
539358,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2,2023-12-02 17:40:28,1.87,12379.0
539359,22632,HAND WARMER RED POLKA DOT,2,2023-10-28 23:29:36,1.83,13071.0
539359,22633,HAND WARMER UNION JACK,12,2023-10-28 23:29:36,1.84,13071.0
539359,85099B,JUMBO BAG RED RETROSPOT,1,2023-10-28 23:29:36,1.99,13071.0
539359,22749,POPPY'S PLAYHOUSE LIVINGROOM,4,2023-10-28 23:29:36,2.09,13071.0
539359,84029E,RED WOOLLY HOTTIE WHITE HEART.,2,2023-10-28 23:29:36,3.37,13071.0
539359,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2023-10-28 23:29:36,1.7,13071.0
539360,20728,LUNCH BAG CARS BLUE,3,2023-11-15 16:30:45,1.6,12538.0
539361,22384,LUNCH BAG PINK POLKADOT,1,2023-08-05 02:35:17,1.72,12927.0
539361,85099B,JUMBO BAG RED RETROSPOT,1,2023-08-05 02:35:17,1.97,12927.0
539361,20727,LUNCH BAG BLACK SKULL.,2,2023-08-05 02:35:17,1.67,12927.0
539362,22383,LUNCH BAG SUKI DESIGN,2,2023-06-29 04:27:15,1.67,12458.0
539362,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2023-06-29 04:27:15,3.49,12458.0
539363,22633,HAND WARMER UNION JACK,408,2023-10-23 21:41:51,1.8,12877.0
539363,22382,LUNCH BAG SPACEBOY DESIGN,3,2023-10-23 21:41:51,1.68,12877.0
539363,22745,POPPY'S PLAYHOUSE BEDROOM,2,2023-10-23 21:41:51,2.11,12877.0
539364,85099B,JUMBO BAG RED RETROSPOT,3,2023-03-15 21:17:15,1.95,12845.0
539364,20726,LUNCH BAG WOODLAND,1,2023-03-15 21:17:15,1.61,12845.0
539365,84406B,CREAM CUPID HEARTS COAT HANGER,1,2023-08-31 09:33:32,2.78,12793.0
539366,22752,SET 7 BABUSHKA NESTING BOXES,6,2023-07-17 23:22:01,7.28,
539366,85099F,JUMBO BAG STRAWBERRY,1,2023-07-17 23:22:01,1.94,
539367,85099B,JUMBO BAG RED RETROSPOT,12,2023-08-11 00:31:30,1.87,13104.0
539368,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,2023-07-28 10:01:32,3.54,12809.0
539368,84406B,CREAM CUPID HEARTS COAT HANGER,4,2023-07-28 10:01:32,2.62,12809.0
539368,84879,ASSORTED COLOUR BIRD ORNAMENT,6,2023-07-28 10:01:32,1.74,12809.0
539368,85099B,JUMBO BAG RED RETROSPOT,2,2023-07-28 10:01:32,1.99,12809.0
539369,22632,HAND WARMER RED POLKA DOT,6,2023-04-30 22:04:24,1.87,12845.0
539369,20726,LUNCH BAG WOODLAND,4,2023-04-30 22:04:24,1.64,12845.0
539370,22310,IVORY KNITTED MUG COSY,6,2023-11-01 18:29:08,1.66,12787.0
539370,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2023-11-01 18:29:08,1.65,12787.0
539370,22749,POPPY'S PLAYHOUSE LIVINGROOM,1,2023-11-01 18:29:08,2.14,12787.0
539370,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-11-01 18:29:08,2.55,12787.0
539370,20726,LUNCH BAG WOODLAND,1,2023-11-01 18:29:08,1.71,12787.0
539370,22383,LUNCH BAG SUKI DESIGN,3,2023-11-01 18:29:08,1.62,12787.0
539371,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,12,2023-07-21 14:11:57,3.22,12877.0
539372,22630,DOORMAT KEEP CALM AND COME IN,4,2023-12-03 07:18:46,6.99,12916.0
539372,22632,HAND WARMER RED POLKA DOT,1,2023-12-03 07:18:46,1.77,12916.0
539372,22086,PAPER CHAIN KIT 50'S CHRISTMAS,6,2023-12-03 07:18:46,2.49,12916.0
539373,20728,LUNCH BAG CARS BLUE,3,2023-08-30 02:31:02,1.6,13135.0
539373,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2,2023-08-30 02:31:02,1.98,13135.0
539373,22633,HAND WARMER UNION JACK,1,2023-08-30 02:31:02,1.79,13135.0
539374,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,2023-08-19 18:28:19,3.42,12754.0
539374,85099B,JUMBO BAG RED RETROSPOT,24,2023-08-19 18:28:19,1.99,12754.0
539375,20726,LUNCH BAG WOODLAND,3,2023-11-09 06:19:35,1.64,
539376,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,12,2023-06-27 12:34:21,3.52,12736.0
539377,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2023-04-06 16:46:06,1.71,12572.0
539377,85099F,JUMBO BAG STRAWBERRY,6,2023-04-06 16:46:06,1.87,12572.0
539377,20726,LUNCH BAG WOODLAND,6,2023-04-06 16:46:06,1.66,12572.0
539377,84406B,CREAM CUPID HEARTS COAT HANGER,2,2023-04-06 16:46:06,2.82,12572.0
539377,22086,PAPER CHAIN KIT 50'S CHRISTMAS,3,2023-04-06 16:46:06,2.59,12572.0
539378,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2023-07-15 02:16:31,4.06,12845.0
539378,22748,POPPY'S PLAYHOUSE KITCHEN,2,2023-07-15 02:16:31,2.12,12845.0
539378,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,3,2023-07-15 02:16:31,1.92,12845.0
539379,47566,PARTY BUNTING,1,2023-09-10 21:47:14,4.88,12730.0
539379,22749,POPPY'S PLAYHOUSE LIVINGROOM,2,2023-09-10 21:47:14,2.12,12730.0
539379,22310,IVORY KNITTED MUG COSY,1,2023-09-10 21:47:14,1.72,12730.0
539379,22752,SET 7 BABUSHKA NESTING BOXES,1,2023-09-10 21:47:14,7.34,12730.0
539380,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2023-11-23 11:43:01,2.52,13083.0
539380,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2023-11-23 11:43:01,3.4,13083.0
539380,71053,WHITE METAL LANTERN,2,2023-11-23 11:43:01,3.33,13083.0
539381,85099F,JUMBO BAG STRAWBERRY,2,2023-08-28 05:42:17,1.96,13135.0
539381,22382,LUNCH BAG SPACEBOY DESIGN,2,2023-08-28 05:42:17,1.64,13135.0
C539382,22630,DOORMAT KEEP CALM AND COME IN,-2,2023-09-22 09:36:00,6.75,12581.0
539383,85123A,WHITE HANGING HEART T-LIGHT HOLDER,24,2023-05-28 21:17:20,2.66,12877.0
539383,22386,JUMBO BAG PINK POLKADOT,4,2023-05-28 21:17:20,1.89,12877.0
539383,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1,2023-05-28 21:17:20,4.4,12877.0
539384,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2023-02-25 19:02:37,2.43,12594.0
539384,85099F,JUMBO BAG STRAWBERRY,12,2023-02-25 19:02:37,1.99,12594.0
539384,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,2,2023-02-25 19:02:37,4.39,12594.0
539384,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2023-02-25 19:02:37,2.52,12594.0
539384,22748,POPPY'S PLAYHOUSE KITCHEN,1,2023-02-25 19:02:37,2.02,12594.0
539385,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2023-03-31 13:13:32,3.47,12877.0
539385,22633,HAND WARMER UNION JACK,1,2023-03-31 13:13:32,1.79,12877.0
539385,22386,JUMBO BAG PINK POLKADOT,2,2023-03-31 13:13:32,1.88,12877.0
539385,22310,IVORY KNITTED MUG COSY,24,2023-03-31 13:13:32,1.65,12877.0
539386,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,2023-08-29 03:31:14,3.27,12877.0
539386,47566,PARTY BUNTING,3,2023-08-29 03:31:14,4.65,12877.0
539386,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,4,2023-08-29 03:31:14,1.97,12877.0
539386,22745,POPPY'S PLAYHOUSE BEDROOM,2,2023-08-29 03:31:14,2.03,12877.0
539386,21931,JUMBO STORAGE BAG SUKI,1,2023-08-29 03:31:14,1.89,12877.0
539387,21931,JUMBO STORAGE BAG SUKI,4,2023-05-30 08:06:18,1.87,12834.0
539388,22382,LUNCH BAG SPACEBOY DESIGN,1461,2023-08-12 11:40:34,1.58,
539388,84029E,RED WOOLLY HOTTIE WHITE HEART.,2,2023-08-12 11:40:34,3.36,
539389,84879,ASSORTED COLOUR BIRD ORNAMENT,12,2023-08-19 22:28:33,1.66,12511.0
539389,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-08-19 22:28:33,2.54,12511.0
539389,84406B,CREAM CUPID HEARTS COAT HANGER,1,2023-08-19 22:28:33,2.67,12511.0
539389,21931,JUMBO STORAGE BAG SUKI,4,2023-08-19 22:28:33,1.97,12511.0
539389,47566,PARTY BUNTING,24,2023-08-19 22:28:33,4.73,12511.0
539390,85099F,JUMBO BAG STRAWBERRY,1,2023-11-15 04:29:48,1.88,12653.0
539390,84406B,CREAM CUPID HEARTS COAT HANGER,1,2023-11-15 04:29:48,2.7,12653.0
539390,22382,LUNCH BAG SPACEBOY DESIGN,1,2023-11-15 04:29:48,1.65,12653.0
539390,22384,LUNCH BAG PINK POLKADOT,4,2023-11-15 04:29:48,1.58,12653.0
539391,20727,LUNCH BAG BLACK SKULL.,4,2023-09-08 03:53:42,1.59,13117.0
539392,47566,PARTY BUNTING,1,2023-10-29 13:33:26,4.73,12787.0
539392,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,6,2023-10-29 13:33:26,4.09,12787.0
539392,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2023-10-29 13:33:26,2.57,12787.0
539393,22633,HAND WARMER UNION JACK,1,2023-04-30 18:47:40,1.83,12588.0
539393,47566,PARTY BUNTING,4,2023-04-30 18:47:40,4.68,12588.0
539393,22384,LUNCH BAG PINK POLKADOT,2,2023-04-30 18:47:40,1.66,12588.0
539394,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2023-08-11 16:10:20,1.63,12821.0
539394,22748,POPPY'S PLAYHOUSE KITCHEN,3,2023-08-11 16:10:20,2.13,12821.0
539394,22384,LUNCH BAG PINK POLKADOT,1,2023-08-11 16:10:20,1.69,12821.0
539394,22386,JUMBO BAG PINK POLKADOT,1,2023-08-11 16:10:20,1.97,12821.0
539394,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,2,2023-08-11 16:10:20,4.05,12821.0
539395,20728,LUNCH BAG CARS BLUE,1,2023-05-05 08:36:58,450.0,12741.0
539395,22632,HAND WARMER RED POLKA DOT,2,2023-05-05 08:36:58,1.76,12741.0
539395,20726,LUNCH BAG WOODLAND,3,2023-05-05 08:36:58,1.57,12741.0
539395,84029E,RED WOOLLY HOTTIE WHITE HEART.,12,2023-05-05 08:36:58,3.31,12741.0
539396,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2023-09-21 16:39:40,2.66,
539396,22749,POPPY'S PLAYHOUSE LIVINGROOM,2,2023-09-21 16:39:40,2.02,
539396,85099B,JUMBO BAG RED RETROSPOT,1,2023-09-21 16:39:40,1.89,
539396,22310,IVORY KNITTED MUG COSY,4,2023-09-21 16:39:40,1.65,
539396,22383,LUNCH BAG SUKI DESIGN,3,2023-09-21 16:39:40,1.69,
539397,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2023-10-31 02:42:32,1.95,12486.0
539397,22630,DOORMAT KEEP CALM AND COME IN,1,2023-10-31 02:42:32,7.02,12486.0
539397,22745,POPPY'S PLAYHOUSE BEDROOM,1,2023-10-31 02:42:32,2.16,12486.0
539397,22386,JUMBO BAG PINK POLKADOT,4,2023-10-31 02:42:32,2.01,12486.0
539397,21931,JUMBO STORAGE BAG SUKI,2,2023-10-31 02:42:32,1.99,12486.0
539398,22630,DOORMAT KEEP CALM AND COME IN,4,2023-02-25 20:25:10,7.08,13073.0
539398,20726,LUNCH BAG WOODLAND,1,2023-02-25 20:25:10,1.73,13073.0
539398,84406B,CREAM CUPID HEARTS COAT HANGER,1,2023-02-25 20:25:10,2.72,13073.0
539398,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3,2023-02-25 20:25:10,3.46,13073.0
539399,22386,JUMBO BAG PINK POLKADOT,3,2023-05-11 18:34:38,2.03,13062.0
539399,85099B,JUMBO BAG RED RETROSPOT,1,2023-05-11 18:34:38,2.02,13062.0
539399,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2023-05-11 18:34:38,1.61,13062.0
539400,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,3,2023-06-26 16:17:09,4.14,12480.0
539401,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2023-09-11 19:57:38,2.47,12878.0
539401,22383,LUNCH BAG SUKI DESIGN,3,2023-09-11 19:57:38,1.63,12878.0
539401,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2,2023-09-11 19:57:38,2.44,12878.0
539401,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,12,2023-09-11 19:57:38,4.39,12878.0
539401,20726,LUNCH BAG WOODLAND,3,2023-09-11 19:57:38,1.59,12878.0
539401,22633,HAND WARMER UNION JACK,3,2023-09-11 19:57:38,1.79,12878.0
C539402,22749,POPPY'S PLAYHOUSE LIVINGROOM,-3,2023-05-29 09:56:09,2.1,13142.0
C539402,47566,PARTY BUNTING,-5,2023-05-29 09:56:09,4.65,13142.0
C539402,22630,DOORMAT KEEP CALM AND COME IN,-2,2023-05-29 09:56:09,6.75,13142.0
539403,84406B,CREAM CUPID HEARTS COAT HANGER,4,2023-08-04 22:29:18,2.64,12877.0
539404,22745,POPPY'S PLAYHOUSE BEDROOM,3,2023-09-05 02:00:58,2.03,12739.0
539404,22630,DOORMAT KEEP CALM AND COME IN,6,2023-09-05 02:00:58,6.69,12739.0
539404,85099B,JUMBO BAG RED RETROSPOT,3,2023-09-05 02:00:58,1.98,12739.0
539404,85099F,JUMBO BAG STRAWBERRY,6,2023-09-05 02:00:58,2.01,12739.0
539404,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-09-05 02:00:58,2.54,12739.0
539404,22386,JUMBO BAG PINK POLKADOT,1,2023-09-05 02:00:58,1.92,12739.0
539405,22630,DOORMAT KEEP CALM AND COME IN,1,2023-02-25 21:49:38,6.52,12741.0
539405,84879,ASSORTED COLOUR BIRD ORNAMENT,12,2023-02-25 21:49:38,1.76,12741.0
539405,22632,HAND WARMER RED POLKA DOT,2,2023-02-25 21:49:38,1.89,12741.0
539405,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2023-02-25 21:49:38,2.43,12741.0
539405,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2,2023-02-25 21:49:38,1.89,12741.0
539406,20725,LUNCH BAG RED RETROSPOT,4,2023-09-16 19:55:35,1.59,12831.0
539406,22630,DOORMAT KEEP CALM AND COME IN,1,2023-09-16 19:55:35,6.64,12831.0
539406,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2023-09-16 19:55:35,4.11,12831.0
539406,20726,LUNCH BAG WOODLAND,1,2023-09-16 19:55:35,1.63,12831.0
539407,22386,JUMBO BAG PINK POLKADOT,4,2023-05-09 07:09:33,1.89,12622.0
539407,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2023-05-09 07:09:33,4.42,12622.0
539407,22383,LUNCH BAG SUKI DESIGN,2,2023-05-09 07:09:33,1.72,12622.0
539408,71053,WHITE METAL LANTERN,12,2023-08-21 15:15:45,3.39,13053.0
539409,22745,POPPY'S PLAYHOUSE BEDROOM,1,2023-04-22 14:46:40,2.17,12878.0
539409,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3,2023-04-22 14:46:40,3.29,12878.0
539409,22632,HAND WARMER RED POLKA DOT,3,2023-04-22 14:46:40,1.81,12878.0
539409,22384,LUNCH BAG PINK POLKADOT,12,2023-04-22 14:46:40,1.69,12878.0
539410,22382,LUNCH BAG SPACEBOY DESIGN,4,2023-10-05 19:38:41,1.64,12878.0
539410,22386,JUMBO BAG PINK POLKADOT,3,2023-10-05 19:38:41,2.03,12878.0
539410,71053,WHITE METAL LANTERN,1,2023-10-05 19:38:41,3.54,12878.0
539410,84029E,RED WOOLLY HOTTIE WHITE HEART.,3,2023-10-05 19:38:41,3.34,12878.0
539410,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2023-10-05 19:38:41,2.67,12878.0
539411,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,2023-09-30 05:59:09,3.38,12415.0
539411,22386,JUMBO BAG PINK POLKADOT,1,2023-09-30 05:59:09,2.05,12415.0
539411,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2023-09-30 05:59:09,2.45,12415.0
